"registry_id","year","state","prev_yr_se_viols","prev_yr_se_hpviols","region_code","pct_white","pct_black","pct_native","pct_asian","pct_hi_pi","pct_other","earnings_median","total_population"
110022573204,2021,"KY",0,0,"92618",45.818121778055,1.80887559852501,0.851235575776477,52.2831092113229,0.596231814929645,3.56638353299455,76471,54509
110070266856,2021,"CA",0,0,"34224",97.7396297880139,0.696438389638952,1.73498686541634,2.52917099395198,0.476510477121388,0.580365324699126,25971,16369
110065198315,2021,"KY",0,0,"91763",56.2959779558612,5.07874712440276,1.88335819197614,13.3149632176353,1.59516646864019,32.1409611446773,33332,39557
110070218187,2021,"CA",0,0,"32926",83.7022132796781,12.5010935176275,0.905432595573441,3.68734143994401,0.0393666345901496,2.8431458315108,35897,22862
110065848024,2021,"KY",0,0,"92595",70.9349474055356,5.81183522359993,1.82170770406065,8.12422871246401,1.18117176940706,21.2405241817006,40841,34034
110059802593,2021,"fl",0,0,"64854",79.6151972722845,8.54846566000974,2.67900633219678,1.04724792985874,3.99415489527521,15.806137359961,29304,4106
110070391981,2021,"Ca",0,0,"32771",60.017534630896,28.7953708574435,0.587410135016658,4.93073820796072,0.0455900403296511,9.06891109942136,42393,57030
110070452004,2021,"Ky",0,0,"90807",56.365638092908,15.7069023517539,0.324168934829811,18.51432765528,0.253830392366739,15.6732621792715,50736,32699
110070249192,2021,"FL",0,0,"68516",92.1352893235534,4.49534594432291,1.02732381074937,3.94629605799339,0.409642688628662,1.95813494616737,50790,46626
110002632553,2021,"FL",0,0,"90044",32.1554310862172,32.8905781156231,1.34726945389078,0.842168433686737,0.0960192038407682,40.129025805161,28317,99980
110038053922,2021,"KY",0,0,"92555",44.7150281321136,20.5901301378688,0.68934415668084,9.01945625563716,0.24910879182236,31.3125456341537,47237,46566
110070622201,2021,"CA",0,0,"34747",84.6798936387809,10.3088566168951,0.617713233790141,2.67539374105134,0.171814276948251,13.1806095316016,40027,24445
110067377626,2021,"CA",0,0,"33315",90.2668643439585,6.50111193476649,1.10452186805041,0.956263899184581,0,6.21942179392142,45437,13490
110010112939,2021,"MT",0,0,"99689",54.9413735343384,5.86264656616415,37.6884422110553,10.0502512562814,7.70519262981574,2.68006700167504,31570,597
110070792829,2021,"KY",0,0,"91745",39.1071235151822,1.66082969274651,1.77094992237426,41.5622630609813,0.900819583348377,20.8181391486443,42228,55394
110070505575,2021,"FL",0,0,"63304",93.5236932325177,5.18245432771333,0.781947118771427,2.94462969050862,0,0.626966608744658,55371,42586
110070094397,2021,"KY",0,0,"92259",100,0,0,0,0,0,38383,89
110070094080,2021,"FL",0,0,"90023",51.7939677967195,1.45968140679752,2.17554872412236,0.767461358213126,0,49.3217533374895,27342,46517
110055735557,2021,"Ky",0,0,"92069",72.9166666666667,3.11563436563437,2.27272727272727,13.8798701298701,0.618131868131868,14.9475524475524,40556,48048
110070596895,2021,"CA",0,0,"33534",66.8292389210019,23.747591522158,1.19219653179191,3.38993256262042,0,13.6259633911368,36475,16608
110032729377,2021,"KY",0,0,"92660",88.5311643932334,1.96842610635714,1.13248044282527,10.0595893699342,0.115789770962185,4.31246293315259,85856,35409
110070552483,2021,"California",0,0,"33435",55.9275943525792,40.9383068724935,0.302147997582816,1.58215678734275,0.0247211998022304,5.07333955941328,NA,36406
110070093565,2021,"ky",0,0,"91384",72.8782991710887,7.92494710921514,4.59889709707627,9.30877813616342,0.631221170186939,15.2498872819339,51558,28833
110046337442,2021,"FL",0,0,"64061",94.6969696969697,2.37603305785124,2.06611570247934,0.378787878787879,3.37465564738292,0.413223140495868,44577,2904
110070085877,2021,"MO",0,0,"96201",83.9812959251837,1.67668670674683,3.72745490981964,1.43620574482298,0.0334001336005344,18.0160320641283,30970,14970
110066142301,2021,"KY",0,0,"91773",73.8509924932499,3.25787021926831,2.12443996083435,18.001364863662,1.43310684508797,11.0494614722725,NA,33703
110055863631,2021,"FL",0,0,"90001",42.9613049818564,9.89249499779564,1.91609861973073,0.725743548004205,0.103435412215553,50.6409604232374,25915,58974
110070094395,2021,"KY",0,0,"92250",70.7692307692308,0.920654149000606,2.73773470623864,1.21138703815869,0,36.4142943670503,29375,8255
110002408706,2021,"MO",0,0,"94931",89.5899747169397,2.1325711773112,2.80312190832142,3.81444432230406,0.505661206991316,7.38705067604705,47794,9097
110002815204,2021,"MO",0,0,"92805",72.1273656397119,1.53707901337232,1.05690947865392,13.4755958528374,0.354091500462733,19.7070697587081,34889,74557
110001190997,2021,"MO",7,0,"96013",92.6684415318452,1.22875281589187,5.05836575875486,2.58038091337293,0,1.67929551505222,36908,4883
110070097482,2021,"MO ",0,0,"95337",69.3336940748211,6.69011486336916,3.94028088644022,19.10126177534,2.90724844430233,14.7305507046757,50282,40657
110070087251,2021,"MO",0,0,"95448",86.8149599492883,0.305422693482395,1.93626462283179,2.66236385639371,1.22745346625944,11.2603008125396,44783,17353
110000486304,2021,"MO",9,2,"96707",46.5451653807303,6.44544262717875,2.27170151948247,56.3132669947775,35.0405123686303,1.56246641879258,52441,46529
110000481817,2021,"MO",0,0,"93458",81.9946263169059,1.91260694336421,2.24315916000848,5.02898960616559,0.420702821183624,21.439934950152,27891,56572
110035448272,2021,"AK",0,0,"32025",72.0319118312292,25.8913517292429,1.4228728872805,1.39819879096928,0.111033433400502,3.74635028992063,33953,24317
110070617232,2021,"MO",0,0,"94545",30.1640452199558,10.4386827230278,1.90464487589088,42.6732612435488,5.30535758171541,19.5779061194397,47932,32552
110070235462,2021,"FL",0,0,"64152",92.4830699774266,3.82779748468236,1.15769106739761,4.01483392454047,0.0257981296356014,2.29603353756853,53330,31010
110070087775,2021,"MO",0,0,"93110",79.7997084363314,2.02826899917602,3.5177790454459,6.13551372250745,0.0570450656018254,13.8302592381315,50799,15777
110070504220,2021,"WY",0,0,"99737",90.8798283261803,2.72532188841202,4.37768240343348,2.14592274678112,0.300429184549356,4.24892703862661,54794,4660
110009074385,2021,"CA",0,0,"32448",55.1161504424779,45.2157079646018,0.580752212389381,3.08351769911504,1.61780973451327,0.304203539823009,32800,7232
110070090843,2021,"MO",0,0,"93546",89.3435897435897,0.502564102564103,4.11282051282051,6.08205128205128,0,4.41025641025641,43207,9750
110070544814,2021,"CA",0,0,"33401",59.7295068447963,37.5655616031667,0.356259277585354,1.6328550222662,0.0428830611908296,5.31090219363352,38381,30315
110010060842,2021,"MO",0,0,"94945",80.8947135589471,3.42291528422915,0.514266755142668,8.52687458526874,0.055297500552975,11.5074098650741,60458,18084
110070089148,2021,"KY",0,0,"92371",87.4910205449931,4.36281787270725,3.42895455198506,2.18859250035918,0.790192040611082,12.1450122120588,35096,20881
110070389037,2021,"AK",0,0,"32064",54.4667340164526,50.5556357338721,0.0865925819021504,0,0,0.33193823062491,26793,6929
110070087114,2021,"MO",0,0,"92703",27.372493526826,0.981513819473716,1.26302161739026,17.9502619377371,0.374841934124164,57.1129644125971,28796,66428
110070094811,2021,"KY",0,0,"91711",70.0361708589889,7.04089239859734,2.44912610100229,18.6928790347075,0.549465720517989,11.0831929756744,60579,36217
110070546981,2021,"ca",0,0,"34787",77.257422302985,13.2706234467278,1.28804681863125,7.58932150396836,0.772293631917907,8.08904091285642,NA,74842
110070090469,2021,"MO",0,0,"95713",95.2678994784258,1.5742057847321,4.85538169748696,1.09056424845899,0.151730678046468,3.62256993835941,44364,10545
110065764177,2021,"MO",0,0,"95076",61.04104127858,1.29329267569203,2.02418101351432,3.4313783652306,0.346460056240434,39.738493847961,32780,84281
110070386608,2021,"FL",0,0,"63131",90.3710397018128,2.32676342689332,0.367086462980742,8.57288078161179,0,0.592985824815045,95653,17707
110069479255,2021,"CA",0,0,"33545",75.3009105041084,18.7208527648235,0.928270042194093,6.17810348656451,0.479680213191206,9.94448145680657,43419,22515
110070087692,2021,"MO",0,0,"93901",57.3249314678344,2.88725123713909,2.0328242372459,9.12812844885898,0.341770799957279,38.5595784826801,38621,28089
110069321077,2021,"MO",0,0,"92882",64.455058735383,6.99071472532177,1.32589441010409,10.4559685317492,1.39948088089695,24.7370956088946,45295,74742
110011105589,2021,"FL ",0,0,"63069",93.147472642001,6.52683689421574,1.41349661281918,1.02918186555498,0,3.15919749869724,42437,15352
110070617344,2021,"FL",0,0,"64504",90.9977112825295,5.11146901754683,0.949393913706875,1.05111469017547,0.27125540391625,4.78935322539629,36018,11797
110070232409,2021,"FL",0,0,"59722",90.8753315649867,1.78603006189213,8.87709991158267,1.37931034482759,0.0707338638373121,0.512820512820513,NA,5655
110037091394,2021,"MO",0,0,"95843",74.6619929894842,10.6493072942747,2.42864296444667,14.121181772659,1.38749791353697,4.97204139542647,45999,47928
110070545283,2021,"CA",0,0,"33312",62.3728444758744,31.70683058623,1.242089611779,2.98645487678834,0,6.19050209432628,33796,55149
110057122402,2021,"MO",0,0,"94520",52.1739130434783,6.12002376708259,2.73579787646284,16.6653749773954,4.64233124079671,30.4399493657806,39087,38709
110070088120,2021,"KY",0,0,"91350",75.5458289088602,5.66418896169485,1.10849239853928,14.3586024707985,1.26129859366502,12.8383103260729,56281,38611
110070088889,2021,"MO",0,0,"95670",67.9511376743211,10.7511097130474,2.12330921673482,16.6963755199049,1.1953444479396,9.84586347908147,41636,57222
110070094163,2021,"ky",0,0,"90803",83.3907136875407,4.22443472597004,1.85167953847585,10.3501752427034,1.47638100555194,5.09599578176856,67562,32241
110070548701,2021,"CA",0,0,"32757",79.7678784775559,19.3138760880696,1.36542072025943,0.744154292541389,1.11281788701144,0.904591227171872,38696,29295
110067017445,2021,"CA",0,0,"34470",81.345,17.92,0.52,2.025,1.32,0.715,30906,20000
110070554979,2021,"Ca",0,0,"33809",82.3239574495856,14.87959276904,2.20909743522809,4.20609541212556,0.140311949357175,5.24048815506102,36732,30646
110070621684,2021,"MT",0,0,"96791",59.7288785430645,2.61536354922635,3.58756675338902,46.8300698343147,21.2241544570724,2.76598658085718,37872,7303
110070546644,2021,"California",0,0,"32827",80.849104859335,6.44501278772379,0.634271099744246,12.1636828644501,0.480818414322251,12.7774936061381,49725,9775
110070602318,2021,"CA",0,0,"33917",95.9233564585398,2.54377271225636,1.24215394780311,1.72447968285431,0.0231252064750578,2.6395771390816,30504,30270
110070825261,2021,"FL",0,0,"42141",95.6445716102369,5.20426005404546,0.397393101255762,1.03322206326498,0.0445080273406454,1.03004291845494,31179,31455
110070816397,2021,"Fl",0,0,"59701",96.0724358022859,0.884666765622681,3.74350601157785,1.35074959180644,0.139527979812973,0.840136559299391,33948,33685
110070621411,2021,"CA",0,0,"34992",90.5601339738222,5.8260984531312,0.579524921775153,1.61738134061963,0,4.50178484861839,36094,45382
110006667767,2021,"FL",0,0,"63336",94.2173479561316,6.08175473579262,0,0,0,0,33047,1003
110070603368,2021,"ca",0,0,"34112",89.6766775834437,8.82168490000697,0.414605253989269,0.358860009755418,0.125426799526165,3.7941606856665,31366,28702
110000509487,2021,"CA",0,0,"33626",80.7376350683437,4.973241981116,0.630602992807717,15.2230971128609,0,5.54589767188192,66482,29337
110070160157,2021,"CA",0,0,"32836",74.3839103869654,3.15682281059063,0.427698574338086,21.9348268839104,0.117107942973523,10.6975560081466,57659,19640
110070694166,2021,"CA",0,0,"33541",88.0750713266762,6.77157631954351,0.628566333808845,5.19347360912981,0.0133737517831669,3.0046362339515,31835,22432
110070670282,2021,"CA",0,0,"32305",39.246737565597,60.9204476849487,0.938095016950727,0.181117354757814,0.125388937909256,2.01551107602285,30203,21533
110070824433,2021,"FL",0,0,"59808",93.2110091743119,0.490949665261592,5.30622365484751,2.3208529630548,0.461195140094223,2.83163897842797,41338,20165
110070867019,2021,"CA",0,0,"32808",19.5798180314309,73.5268817204301,0.540942928039702,2.2531017369727,0.203473945409429,8.4929693961952,25237,60450
110070097958,2021,"CA ",0,0,"32907",76.6280829656157,21.6708234742384,0.842019995310268,1.86523416682654,0.193984353349961,6.84487646820575,32338,46911
110062638329,2021,"FL",0,0,"65571",99.2489270386266,0.160944206008584,0,0.590128755364807,0,0,31563,1864
110070519104,2021,"FL",0,0,"59085",84.4221105527638,0,7.03517587939699,29.1457286432161,0,0,21369,199
110070391537,2021,"fl",0,0,"65706",97.9435787522447,2.23020332503041,2.74575682094653,1.0774488791056,0.324393210913514,0.839946706829636,37594,17263
110070893101,2021,"FL",0,0,"64089",98.5534636912117,1.19212037508178,1.09035400159919,4.36141600639674,0.123573453514574,0.348913280511739,50139,13757
110070670468,2021,"CA",0,0,"34142",75.1460837445881,20.6031063610766,1.80750249780496,0.478367495231463,0,14.2511126585728,23931,33029
110070686019,2021,"CA",0,0,"32821",80.5515088449532,10.6399583766909,0.437044745057232,5.19771071800208,0.145681581685744,11.5036420395421,32091,19220
110070252312,2021,"MT",0,0,"99645",89.8143584688681,2.18498439296862,11.5393461475275,2.84540824708395,1.0678495153606,2.33612617052735,47078,30435
110042788187,2021,"FL ",2,0,"65355",97.3288502848604,0.821892220042963,3.72653404314934,0,0.364247688428131,0.588400112076212,27392,10707
110071236986,2021,"KY",0,0,"92251",72.8629579375848,5.52608856543728,1.25817195016652,3.29756177788742,0.242588709345833,28.1567369762756,44698,24321
110070393245,2021,"FL",0,0,"64866",91.8629550321199,0.107066381156317,8.56531049250535,4.28265524625268,0,0.963597430406852,NA,934
110071222858,2021,"FL",0,0,"42134",88.461756534558,11.198049554913,0.827805182287237,1.53654249588932,0,1.07161081816635,34334,17637
110070554257,2021,"CA",0,0,"33635",84.9157733537519,6.10515569167943,0.765696784073507,8.11638591117917,0,5.48749361919347,39310,19590
110070693546,2021,"CA",0,0,"34695",89.6703177529552,7.21179915410476,0.677800672378267,2.74915952716625,0.178939377507862,2.4075479882876,48411,18442
110070817526,2021,"FL",0,0,"40803",100,0,0,0,0,0,38383,330
110070372784,2021,"California",0,0,"40059",89.7838899803536,3.4740524222531,0.349801140447554,6.79476735828262,0,1.24586707556663,76612,20869
110070145641,2021,"CA",0,0,"34736",79.5516436490955,13.5528107372107,0.471698113207547,4.67807819490372,0.583544057576347,8.09667379887181,32314,20564
110027990912,2021,"FL",0,0,"41659",100,0,0,0,0,0,NA,452
110011106739,2021,"FL",1,1,"63124",88.0255694607005,3.00711263167372,1.0443864229765,7.09462501125416,0,3.08814261276672,100957,11107
110070791891,2021,"FL",0,0,"41001",98.7052295274929,0.425985090521832,0.0784709377277058,0.902415783868617,0.117706406591559,0.633372568802197,50140,17841
110035440234,2021,"CA",0,0,"33881",66.7391369091938,28.8113887482503,0.613515203859785,1.58441790511362,0.0714774994788099,9.34568305685439,27538,33577
110070817826,2021,"fl",0,0,"63020",98.7098298676749,0.723062381852552,0.363894139886578,0.628544423440454,0,2.64177693761815,33408,21160
110070741392,2021,"FL",0,0,"65674",97.2615979381443,0.289948453608247,1.73969072164948,1.41752577319588,0,10.4703608247423,24153,3104
110070388991,2021,"California",0,0,"34949",97.5452196382429,0.310077519379845,1.83462532299742,1.02067183462532,0.671834625322997,1.09819121447028,37683,7740
110070600686,2021,"FL",0,0,"41041",95.8575684494254,3.66009363030217,0.340473826074621,0.297914597815293,0,0.326287416654845,36289,7049
110070546325,2021,"CA",0,0,"32703",64.5214431832582,28.469016455765,0.363873350350296,3.36537591194627,0.157497420300874,8.76011513604518,36436,55239
110070103096,2021,"CA",0,0,"33991",93.5478408128704,3.60287891617274,0,1.22777307366638,0.0254022015241321,2.4428450465707,37571,23620
110070620765,2021,"FL",0,0,"63055",100,0,0.650976464697046,0,0,1.60240360540811,36693,1997
110070742592,2021,"FL",0,0,"65656",99.8627450980392,1.03921568627451,2.41176470588235,0,0,0.313725490196078,25000,5100
110070526807,2021,"CA",0,0,"40351",96.7280626329366,2.90989727112278,0.257953568357696,1.10422229261891,0,0.0905100239851564,32935,22097
110070826353,2021,"FL",0,0,"40744",99.4146341463415,1.06169296987088,0.430416068866571,1.49784791965567,0,0.30416068866571,35394,17425
110070547030,2021,"AK",0,0,"32084",82.0678291912673,15.8725799807772,0.365234106824111,1.620211451325,0.952904023067417,4.31415625429081,31442,36415
110070674196,2021,"CA",0,0,"34475",49.0181325709126,50.8840568805959,0.632006621021744,0.504100519148296,0,3.86727860958543,22362,13291
110000516727,2021,"CA",0,0,"33605",42.2067428252995,55.7759821677348,1.29283923098356,1.79437169127891,0.172750069657286,8.24742268041237,26326,17945
110070711582,2021,"CA",0,0,"32934",91.9936605093453,2.50300579298284,2.12045032243961,4.62892119357307,0.830691878893868,2.50847087113346,50010,18298
110070818509,2021,"FL",0,0,"40840",100,0,0,0,0,0,38383,299
110046320352,2021,"California",5,2,"32514",72.3080119105325,25.0282759735014,2.49521039632528,4.87962514137987,0.574752440966692,2.35902407497172,33298,43323
110070204424,2021,"FL",0,0,"65647",92.2884684041414,0.142806140664049,2.46340592645484,6.92609782220635,0.357015351660121,4.67690110674759,36563,2801
110070674780,2021,"AK",0,0,"32087",71.4263874025378,28.3901544106406,2.21678642409418,0.4739336492891,0.27518728023238,3.10350099373185,36974,6541
110070619224,2021,"ca",0,0,"33413",64.2333175579744,31.2411263606247,0,5.42475153809749,0.656649313771888,6.98651206814955,36706,16904
110031109164,2021,"FL",0,0,"63138",19.3679136769458,82.0178561647587,0.903762940242099,0.0328641069178945,0,0.766829161417538,29242,18257
110070391335,2021,"CA",0,0,"40069",88.5448195576251,11.8393480791618,0.558789289871944,1.05937136204889,0,0.244470314318976,39324,8590
110070390063,2021,"California",0,0,"40067",92.5549167035235,7.93159369010762,0.574966828836798,1.81335692171605,1.62170131210379,2.32935279374908,50000,6783
110070710414,2021,"Ca",0,0,"33914",92.2096877937757,4.89832269556182,0.524466874474296,2.30567512740587,0.0964821137004601,6.39998020879719,37173,40422
110063016490,2021,"FL ",0,0,"41091",97.2275024340489,1.08952663544902,0.287449580416338,2.77713384950624,0.176178775093885,0.129815939542862,NA,21569
110070047841,2021,"FL",0,0,"64083",88.2461644247712,10.7482057673299,0.605956422708324,2.34646955176415,0.146117151575057,2.82779663930551,50837,23269
110011107104,2021,"FL",0,0,"63301",91.456579935674,6.09749051480076,1.67170618030545,2.27452188818058,0.179111376461298,2.68474471814032,42496,51923
110070818989,2021,"FL",0,0,"40914",100,0,0,0,0,0,38383,388
110070387073,2021,"FL",0,0,"64035",99.5433789954338,0.365296803652968,0.91324200913242,0,0.547945205479452,0,34412,1095
110024819491,2021,"CA",0,0,"32950",94.2786069651741,9.00045228403437,2.93984622342831,0.859339665309815,2.44233378561737,2.17096336499322,45981,4422
110055689893,2021,"KY",0,0,"92567",67.1993607670795,2.21733919296844,0.609268877347183,0.309628445864962,0.069916100679185,35.0878945265681,41406,10012
110041539500,2021,"CA",0,0,"32586",90.407615328289,9.59238467171101,0,0,0,2.56285086648767,60653,4097
110059701853,2021,"ca",0,0,"33965",83.2229580573951,16.6298749080206,0,2.5018395879323,0.367917586460633,3.82634289919058,38383,1359
110005658467,2021,"CA",0,7014,"33619",54.1595250515438,39.8042576446332,1.20724346076459,2.70015152644261,0.0844573614526666,9.88896341009017,30877,40257
110070162355,2021,"FL",0,0,"41051",97.4200897942773,1.34691415935134,0.36855860081753,1.57139985257656,0.0703611874288012,0.234537291429337,45830,29846
110070792453,2021,"FL",0,0,"42261",98.2796486090776,0.823572474377745,0.924231332357247,0.585651537335286,0.0640556368960468,1.37262079062958,31256,10928
